,rank,RDM,RDM_avg,lower_bound,upper_bound,range,diff_m1_mc_median
148401,201.0,0.4019427597522735,0.3888532718022664,0.38162851055113467,0.39615890848973534,0.01453039793860067,0.012895910094619045
453593,244.0,0.2990344762802124,0.3887786467870076,0.3371942398912853,0.44284862453411683,0.10565438464283156,0.09302229678679963
190502,207.0,0.3924223184585571,0.3862550656000773,0.3821278262288358,0.3901956923242443,0.008067866095408494,0.006371261267649253
475080,148.0,0.4528419971466064,0.3824487129847209,0.34861595360003217,0.41806255913054313,0.06944660553051096,0.06953695785990638
51262,227.0,0.3535002768039703,0.3797342379887898,0.36398684975982604,0.3954801603313368,0.03149331057151078,0.027340037191148248
90755,215.0,0.3795778751373291,0.3746802012125651,0.36431778665313513,0.38570820609095713,0.021390419437821995,0.004709291470664789
13380,194.0,0.4132132232189178,0.3728155295054118,0.3513669432993418,0.3951103979358803,0.043743454636538504,0.03952385545565351
563021,213.0,0.3830606341361999,0.3719743092854817,0.35553678140660605,0.3883343638707284,0.03279758246412234,0.010359158646956412
564471,233.0,0.3354599475860595,0.3695674737294515,0.3498574451951336,0.39023098734720657,0.04037354215207295,0.03535825132706677
130102,224.0,0.3580448925495147,0.3633371194203694,0.3563174950429777,0.37049123430710956,0.014173739264131846,0.005461542164011124
164780,197.0,0.4104277491569519,0.3590469360351562,0.3309882430006894,0.3880242892223807,0.05703604622169128,0.05033205741640423
396505,247.0,0.2435273379087448,0.358353853225708,0.31222019458647454,0.40387789831771986,0.09165770373124532,0.11376961289994758
185444,214.0,0.382761687040329,0.3547263542811076,0.34140775264504764,0.36810054752016774,0.026692794875120107,0.02866375440882707
94599,234.0,0.3350466787815094,0.3484755754470825,0.3363804020274548,0.3606675285897175,0.02428712656226273,0.014278987164251578
158217,229.0,0.3441131711006164,0.3450897932052612,0.3419061072392386,0.34843438392129117,0.006528276682052581,0.0011097834456113564
127267,223.0,0.3584601283073425,0.3407031297683716,0.3328072213321736,0.34890568420873525,0.016098462876561637,0.017494380829745526
380470,249.0,0.1922813504934311,0.3386826515197754,0.24365498059002128,0.43803300947838375,0.19437802888836248,0.15138639912757745
137098,231.0,0.3401213884353637,0.3349568049112956,0.3257410632286516,0.344782390772405,0.019041327543753428,0.004909964931284538
591340,216.0,0.3748549222946167,0.3259285092353821,0.2601650072374977,0.39639954914123077,0.13623454190373308,0.04692262917185108
411244,250.0,0.0805832147598266,0.3193854292233785,0.21166492205041626,0.4328881854206896,0.22122326337027332,0.2446514593410653
39784,242.0,0.3107315897941589,0.3101325233777364,0.2889259951424505,0.33290225722877376,0.04397626208632327,0.0003875634832741781
615378,218.0,0.3707737028598785,0.2631914615631103,0.21261891896386378,0.31621607928920603,0.10359716032534225,0.10531970137367802
613727,226.0,0.3552688360214233,0.2548690636952718,0.2059815635359043,0.30636207081547034,0.10038050727956604,0.09921883797355086
